"age","TBR_1_mu","TBR_1_sigma","TBR_2_mu","TBR_2_sigma","TBR_3_mu","TBR_3_sigma","TBR_4_mu","TBR_4_sigma","TBR_5_mu","TBR_5_sigma","TBR_6_mu","TBR_6_sigma","TBR_7_mu","TBR_7_sigma","TBR_8_mu","TBR_8_sigma","TBR_9_mu","TBR_9_sigma","TBR_10_mu","TBR_10_sigma","TBR_11_mu","TBR_11_sigma","TBR_12_mu","TBR_12_sigma","TBR_13_mu","TBR_13_sigma","TBR_14_mu","TBR_14_sigma","TBR_15_mu","TBR_15_sigma","TBR_16_mu","TBR_16_sigma","TBR_17_mu","TBR_17_sigma","TBR_18_mu","TBR_18_sigma","TBR_19_mu","TBR_19_sigma"
5.796862282082,1.01704406870158,0.254069768712368,0.963600337639375,0.268656988349268,1.03335548746782,0.224365623851163,1.01086713552972,0.234311558767092,1.07786242594096,0.200906617020235,1.05004248559913,0.200567557539429,1.20206855263082,0.214873307814478,1.20272552099105,0.214051642870984,1.26469714248073,0.26804242091865,1.24703671814157,0.280882616829061,1.05924242980011,0.248779317072748,1.05511135208671,0.25356860082319,0.877260229182998,0.389570870836149,0.860137347663848,0.334260640678196,1.18381766519178,0.252109377696388,1.18489594980902,0.24159072196955,1.17277616143082,0.202453510226853,1.28793482403287,0.204340108617307,1.36358531791931,0.221858255165844
5.83012820192213,1.01323793187994,0.254204935981381,0.960706218112092,0.268773272594062,1.02983132461032,0.224548512737152,1.00711444027942,0.234705999679179,1.07469355847522,0.201122645980568,1.04674041125302,0.200781663634062,1.19940414671557,0.215077818377147,1.20027837211695,0.214269768905506,1.25981452155001,0.268175553181512,1.24245144561974,0.281004545812538,1.05570921410222,0.248799608182002,1.0515219528873,0.253615123040682,0.874652014089489,0.389036612438695,0.85734450527814,0.334210781020866,1.18013361518094,0.252120421961975,1.18154007028792,0.241764238651471,1.16949318903021,0.202981988101868,1.28641284475616,0.204542000889859,1.36084289048351,0.222020339537127
5.86358502183353,1.00943307974132,0.254340174984434,0.957812230600038,0.26888960700736,1.02630618677667,0.224731412010484,1.00336172029786,0.235100337238611,1.07151905447232,0.201338907105512,1.04343412821039,0.200995998157867,1.19672485642526,0.215282523485567,1.19781235973139,0.214488117143414,1.25493255719593,0.268308651410783,1.23786591225225,0.281126423925447,1.05217646914233,0.248819873722653,1.04793343086511,0.253661363667646,0.872044011221005,0.388502780068508,0.854552679679198,0.334160928731399,1.17644742413079,0.252131297967794,1.17817814402117,0.241937831368206,1.16620908715947,0.203511043386011,1.28486924529988,0.204744092512329,1.35807775010196,0.222182542220322
5.89723383731687,1.00562959270525,0.254475485751605,0.954918388983513,0.269005991603688,1.02278005994665,0.224914314478101,0.999609006359494,0.235494532644771,1.06833869607828,0.201555400639234,1.04012347502414,0.201210561348946,1.19403007771987,0.215487423321287,1.19532675885876,0.21470668780806,1.25005125132415,0.268441710093091,1.23328008087302,0.281248245551637,1.04864421602758,0.248840112609484,1.04434583323541,0.253707308946821,0.869436229763199,0.387969363909508,0.851761916115764,0.334111083809899,1.1727590142219,0.252141998783476,1.17480994479151,0.242111496944452,1.16292382765936,0.204040634721053,1.2833031617637,0.204946383676121,1.35528909497455,0.222344863298499
5.93107575015945,1.00182759525155,0.25461086831081,0.952024720215929,0.269122426395916,1.01925295588373,0.225097210257807,0.995856368926328,0.235888535171071,1.06515224735751,0.201772126825106,1.03680827826767,0.201425353444482,1.19131912812318,0.215692518066224,1.19282080345129,0.214925481122617,1.24517058437839,0.268574721344529,1.22869389290612,0.28137000270991,1.04511248419538,0.248860323612822,1.04075922852996,0.25375294071494,0.866828681430868,0.387436355178864,0.848972272064647,0.334061246261054,1.16906830463065,0.252152516295333,1.17143523538757,0.242285230387879,1.1596373999816,0.204570706877765,1.28171364611143,0.205148874571579,1.35247613307751,0.222507302855315
5.96511186847132,0.998027395620341,0.254746322680939,0.949131305774231,0.269238911390005,1.01572499388732,0.225280078306821,0.992104043984143,0.236282244969479,1.06195939696488,0.201989085902397,1.03348831455398,0.201640374677046,1.18859099803511,0.215897807903319,1.19029355617227,0.215144497308802,1.24029044729123,0.268707667418959,1.22410720048176,0.281491677577175,1.04158133782563,0.248880504901507,1.03717377418411,0.253798222454709,0.864221388486873,0.386903749220931,0.846183856001321,0.334011416108664,1.1653752020052,0.252162837456777,1.16805373274841,0.242459019146296,1.15634986702811,0.20510114780844,1.28009939941482,0.205351565384068,1.34963811317375,0.222669860976693
5.99934330672151,0.994229194843109,0.254881848886129,0.946238195325687,0.269355446595926,1.01219623052099,0.225462904012896,0.988352170951146,0.236675590062893,1.05875987755675,0.202206278113136,1.03016338964854,0.20185562528225,1.18584486871989,0.216103293015177,1.18774417963843,0.215363736589523,1.23541078321528,0.268840536283089,1.21951990782393,0.281613258036307,1.03805082082837,0.248900654994546,1.03358957576502,0.2538431283275,0.861614367039951,0.386371539030179,0.843396746646914,0.333961593365365,1.16167962030564,0.252172952097191,1.1646651805697,0.242632855036869,1.15306124885078,0.205631877235191,1.27845932748357,0.205554456302108,1.34677426026053,0.222832537747327
6.03377118577458,0.990433189145024,0.255017446950746,0.943345437111487,0.269472032023822,1.00866671953572,0.225645673008773,0.984600884916256,0.237068499298552,1.05555342376198,0.202423703699699,1.02683331062371,0.202071105496054,1.18307992999818,0.216308973584547,1.1851718409472,0.215583199187941,1.23053153764429,0.268973316137992,1.21493192149206,0.281734732206871,1.03452097620495,0.248920772426206,1.03000673651457,0.253887632958052,0.859007632922938,0.385839717533704,0.84061102138864,0.333911778043283,1.1579814738198,0.252182850173834,1.16126932374648,0.242806730051025,1.14977156358042,0.20616281555767,1.27679234530565,0.205757547514514,1.34388379826917,0.222995333251912
6.06839663292727,0.986639575408172,0.255153116899114,0.940453079567733,0.269588667683799,1.00513651506691,0.225828370841719,0.980850321560112,0.23746090090181,1.05233976993985,0.202641362904681,1.0234978843732,0.202286815554627,1.1802953705212,0.216514849794345,1.18257570658359,0.215802885327429,1.22565265575202,0.269105995126591,1.21034314772641,0.281856088153146,1.03099184708088,0.248940855728146,1.02642535999243,0.253931710889674,0.856401202006386,0.385308277712629,0.837826757796032,0.333861970154607,1.15428067679074,0.252192521625297,1.15786590700989,0.242980636130335,1.14648082961042,0.206693882185584,1.2750973666146,0.205960839210241,1.34096595127668,0.223158247575206
6.10322078194544,0.982848549851274,0.255288858755578,0.937561170933704,0.269705353585978,1.00160567086177,0.226010983053627,0.977100615965825,0.237852722829054,1.04911865072186,0.202859255970927,1.02015691797112,0.202502755694377,1.17749038012109,0.216720921827652,1.17995494365105,0.21602279523158,1.22077408303537,0.269238561404505,1.20575349308953,0.281977313954829,1.0274634764563,0.248960903433736,1.02284554943735,0.253975336716479,0.853795090122762,0.384777212572797,0.835044033254514,0.333812169711446,1.15057714350674,0.252201956407035,1.1544546752566,0.243154565220774,1.14318906506902,0.207224995943987,1.27337330641074,0.206164331578425,1.33801994321293,0.223321280802018
